"지점","시작일","종료일","지점명","지점주소","관리관서","위도","경도","노장해발고도(m)","기압계(관측장비지상높이(m))","기온계(관측장비지상높이(m))","풍속계(관측장비지상높이(m))","강우계(관측장비지상높이(m))"
"906","1998-07-01 00:00:00","2011-12-14 00:00:00","화개","경상남도 하동군화개면 화개로541-6 지리산국립공원사무소 하동분소","진주기상대(192)","35.1883","127.6254","27.94",\N,\N,\N,\N
"906","1990-06-15 00:00:00","1998-07-01 00:00:00","화개","경상남도 하동군화개면 화개로541-6 지리산국립공원사무소 하동분소","진주기상대(192)","35.1864","127.6299","10",\N,\N,\N,\N
"907","2015-07-13 00:00:00",\N,"삼천포","경상남도 사천시대방동 136-3  ","창원기상대(155)","34.9321","128.0631","29.46",\N,\N,\N,\N
"907","2009-11-20 00:00:00","2015-07-13 00:00:00","삼천포","경상남도 사천시대방동 136-3  ","진주기상대(192)","34.929","128.0597","23.18",\N,\N,\N,\N
"907","1998-07-01 00:00:00","2009-11-20 00:00:00","삼천포","경상남도 사천시대방동 136-3  ","통영기상대(162)","34.93","128.07","34",\N,\N,\N,\N
"907","1990-06-24 00:00:00","1998-07-01 00:00:00","삼천포","경상남도 사천시대방동 136-3  ","진주기상대(192)","34.93","128.07","23",\N,\N,\N,\N
"908","2022-10-14 00:00:00",\N,"진해","경상남도 창원시 진해구성내동 476-2 창원시농업기술센터 도시농업과","창원기상대(155)","35.1122","128.7537","11.74",\N,\N,\N,\N
"908","2020-10-23 00:00:00","2022-10-14 00:00:00","진해","경상남도 창원시 진해구성내동 476-2 창원시농업기술센터 도시농업과","창원기상대(155)","35.1122","128.7537","11.74",\N,\N,\N,\N
"908","2013-10-15 00:00:00","2020-10-23 00:00:00","진해","경상남도 창원시 진해구성내동 476-2 창원시농업기술센터 도시농업과","창원기상대(155)","35.1122","128.7537","10",\N,\N,\N,\N
"908","2010-07-22 00:00:00","2013-10-15 00:00:00","진해","경상남도 창원시 진해구성내동 476-2 창원시농업기술센터 도시농업과","창원기상대(155)","35.12","128.75","15",\N,\N,\N,\N
"908","1991-03-08 00:00:00","2010-07-22 00:00:00","진해","경상남도 창원시 진해구성내동 476-2 창원시농업기술센터 도시농업과","창원기상대(155)","35.12","128.75","15",\N,\N,\N,\N
"909","2024-10-15 00:00:00",\N,"서이말","경상남도 거제시일운면 서이말길478 서이말항로표지관리소 ","부산지방기상청(159)","34.7877","128.7383","109.74",\N,\N,\N,\N
"909","2020-10-23 00:00:00","2024-10-15 00:00:00","서이말","경상남도 거제시일운면 서이말길478 서이말항로표지관리소 ","부산지방기상청(159)","34.7877","128.7383","109.74",\N,\N,\N,\N
"909","2015-07-13 00:00:00","2020-10-23 00:00:00","서이말","경상남도 거제시일운면 서이말길478 서이말항로표지관리소 ","부산지방기상청(159)","34.7877","128.7382","111.46",\N,\N,\N,\N
"909","2007-09-07 00:00:00","2015-07-13 00:00:00","서이말","경상남도 거제시일운면 서이말길478 서이말항로표지관리소 ","통영기상대(162)","34.7877","128.7382","111.46",\N,\N,\N,\N
"909","1993-11-13 00:00:00","2007-09-07 00:00:00","서이말","경상남도 거제시일운면 서이말길478 서이말항로표지관리소 ","통영기상대(162)","34.78","128.73","111",\N,\N,\N,\N
"910","2024-10-15 00:00:00",\N,"영도","부산광역시 영도구 본산로 54충렬대대 1대대(동삼동)","부산지방기상청(159)","35.0661","129.0742","138.96",\N,\N,\N,\N
"910","2020-11-01 00:00:00","2024-10-15 00:00:00","영도","부산광역시 영도구 본산로 54충렬대대 1대대(동삼동)","부산지방기상청(159)","35.0661","129.0742","138.96",\N,\N,\N,\N
"910","2020-10-23 00:00:00","2020-11-01 00:00:00","영도","부산광역시 영도구 본산로 54충렬대대 1대대(동삼동)","부산지방기상청(159)","35.0661","129.0742","138.96",\N,\N,\N,\N
"910","2010-07-23 00:00:00","2020-10-23 00:00:00","영도","부산광역시 영도구 본산로 54충렬대대 1대대(동삼동)","부산지방기상청(159)","35.0661","129.0742","137.94",\N,\N,\N,\N
"910","1990-06-23 00:00:00","2010-07-23 00:00:00","영도","부산광역시 영도구 본산로 54충렬대대 1대대(동삼동)","부산지방기상청(159)","35.07","129.08","45",\N,\N,\N,\N
"911","2024-10-15 00:00:00",\N,"매물도","경상남도 통영시한산면 매죽리 39-9","부산지방기상청(159)","34.6489","128.5772","69.02",\N,\N,\N,\N
"911","2019-11-18 00:00:00","2024-10-15 00:00:00","매물도","경상남도 통영시한산면 매죽리 39-9","부산지방기상청(159)","34.6489","128.5772","69.02",\N,\N,\N,\N
"911","2015-07-13 00:00:00","2019-11-18 00:00:00","매물도","경상남도 통영시한산면 매죽리 39-9","부산지방기상청(159)","34.6489","128.5772","69",\N,\N,\N,\N
"911","2013-12-24 00:00:00","2015-07-13 00:00:00","매물도","경상남도 통영시한산면 매죽리 39-9","통영기상대(162)","34.648","128.5772","69",\N,\N,\N,\N
"911","2005-01-11 00:00:00","2013-12-23 00:00:00","매물도","경상남도 통영시한산면 매죽리 39-9","통영기상대(162)","34.6477","128.5778","43.94",\N,\N,\N,\N
"911","1990-06-27 00:00:00","1996-12-31 00:00:00","매물도","경상남도 통영시한산면 매죽리 39-9","통영기상대(162)","34.65","128.6","50",\N,\N,\N,\N
"912","2020-10-23 00:00:00",\N,"백천","경상남도 함양군백천리 409-2 함양군농업기술센터 시범포","창원기상대(155)","35.5263","127.7784","140.33",\N,\N,\N,\N
"912","2020-01-03 00:00:00","2020-10-23 00:00:00","백천","경상남도 함양군백천리 409-2 함양군농업기술센터 시범포","창원기상대(155)","35.5263","127.7783","139.44",\N,\N,\N,\N
"912","2015-07-13 00:00:00","2020-01-03 00:00:00","백천","경상남도 함양군백천리 409-2 함양군농업기술센터 시범포","창원기상대(155)","35.5263","127.7783","139.44",\N,\N,\N,\N
"912","2011-03-11 00:00:00","2015-07-13 00:00:00","백천","경상남도 함양군백천리 409-2 함양군농업기술센터 시범포","거창기상대(284)","35.5263","127.7783","139.44",\N,\N,\N,\N
"912","2007-08-31 00:00:00","2011-03-11 00:00:00","백천","경상남도 함양군백천리 409-2 함양군농업기술센터 시범포","거창기상대(284)","35.5253","127.7798","137.8",\N,\N,\N,\N
"912","1997-11-21 00:00:00","2007-08-31 00:00:00","백천","경상남도 함양군백천리 409-2 함양군농업기술센터 시범포","진주기상대(192)","35.5333","127.7167","186",\N,\N,\N,\N
"912","1991-11-15 00:00:00","1997-11-21 00:00:00","백천","경상남도 함양군백천리 409-2 함양군농업기술센터 시범포","진주기상대(192)","35.5253","127.7798","137.76",\N,\N,\N,\N
"913","2022-10-21 00:00:00",\N,"상주면","경상남도 남해군상주면 상주로60번길69 한려해상체육공원 ","부산지방기상청(159)","34.7238","127.9816","19.65",\N,\N,\N,\N
"913","2015-07-13 00:00:00","2022-10-21 00:00:00","상주면","경상남도 남해군상주면 상주로60번길69 한려해상체육공원 ","부산지방기상청(159)","34.7238","127.9816","19.65",\N,\N,\N,\N
"913","1991-11-20 00:00:00","2015-07-13 00:00:00","상주면","경상남도 남해군상주면 상주로60번길69 한려해상체육공원 ","통영기상대(162)","34.7238","127.9854","22.05",\N,\N,\N,\N
"914","2020-10-23 00:00:00",\N,"서하","경상남도 함양군서하면 봉전리1331-9  ","창원기상대(155)","35.6376","127.7156","353.86",\N,\N,\N,\N
"914","2015-07-13 00:00:00","2020-10-23 00:00:00","서하","경상남도 함양군서하면 봉전리1331-9  ","창원기상대(155)","35.6376","127.7322","352.12",\N,\N,\N,\N
"914","2013-10-18 00:00:00","2015-07-13 00:00:00","서하","경상남도 함양군서하면 봉전리1331-9  ","거창기상대(284)","35.6376","127.7322","352.12",\N,\N,\N,\N
"914","2007-08-30 00:00:00","2013-10-18 00:00:00","서하","경상남도 함양군서하면 봉전리1331-9  ","거창기상대(284)","35.6477","127.6955","340",\N,\N,\N,\N
"914","1992-12-15 00:00:00","2007-08-30 00:00:00","서하","경상남도 함양군서하면 봉전리1331-9  ","진주기상대(192)","35.6447","127.696","365",\N,\N,\N,\N
"915","2020-10-23 00:00:00",\N,"삼가","경상남도 합천군삼가면 두모리 192-9","울산기상대(152)","35.4135","128.1018","85.28",\N,\N,\N,\N
"915","2020-03-03 00:00:00","2020-10-23 00:00:00","삼가","경상남도 합천군삼가면 두모리 192-9","울산기상대(152)","35.4142","128.1028","86.9",\N,\N,\N,\N
"915","2017-08-25 00:00:00","2020-03-03 00:00:00","삼가","경상남도 합천군삼가면 두모리 192-9","울산기상대(152)","35.4142","128.1028","86.9",\N,\N,\N,\N
"915","2016-09-27 00:00:00","2017-08-25 00:00:00","삼가","경상남도 합천군삼가면 두모리 192-9","울산기상대(152)","35.4142","128.1028","86.9",\N,\N,\N,\N
"915","2015-07-13 00:00:00","2016-09-26 00:00:00","삼가","경상남도 합천군삼가면 두모리 192-9","울산기상대(152)","35.4137","128.102","83.82",\N,\N,\N,\N
"915","2011-11-28 00:00:00","2015-07-13 00:00:00","삼가","경상남도 합천군삼가면 두모리 192-9","거창기상대(284)","35.4137","128.102","83.82",\N,\N,\N,\N
"915","2007-08-28 00:00:00","2011-11-28 00:00:00","삼가","경상남도 합천군삼가면 두모리 192-9","거창기상대(284)","35.4144","128.1219","98.72",\N,\N,\N,\N
"915","1992-12-15 00:00:00","2007-08-28 00:00:00","삼가","경상남도 합천군삼가면 두모리 192-9","진주기상대(192)","35.42","128.12","99",\N,\N,\N,\N
"916","2024-09-24 00:00:00",\N,"단성","경상남도 산청군단성면 강누리 38-3","창원기상대(155)","35.3111","127.967","55",\N,\N,\N,\N
"916","2020-10-23 00:00:00","2024-09-24 00:00:00","단성","경상남도 산청군단성면 강누리 38-3","창원기상대(155)","35.3111","127.967","55",\N,\N,\N,\N
"916","2015-07-13 00:00:00","2020-10-23 00:00:00","단성","경상남도 산청군단성면 강누리 38-3","창원기상대(155)","35.3111","127.9669","56.16",\N,\N,\N,\N
"916","2010-07-23 00:00:00","2015-07-13 00:00:00","단성","경상남도 산청군단성면 강누리 38-3","진주기상대(192)","35.3111","127.9669","56.16",\N,\N,\N,\N
"916","2007-09-03 00:00:00","2010-07-23 00:00:00","단성","경상남도 산청군단성면 강누리 38-3","진주기상대(192)","35.3","127.95","70",\N,\N,\N,\N
"916","2004-11-26 00:00:00","2007-09-03 00:00:00","단성","경상남도 산청군단성면 강누리 38-3","진주기상대(192)","35.3","127.95","70",\N,\N,\N,\N
"916","1999-06-12 00:00:00","2004-11-25 00:00:00","단성","경상남도 산청군단성면 강누리 38-3","진주기상대(192)","35.3167","127.9667","50",\N,\N,\N,\N
"916","1992-12-15 00:00:00","1999-06-12 00:00:00","단성","경상남도 산청군단성면 강누리 38-3","진주기상대(192)","35.33","127.93","100",\N,\N,\N,\N
"917","2020-10-23 00:00:00",\N,"사천","경상남도 사천시용현면 진삼로902 사천농업기술센터 ","창원기상대(155)","35.0369","128.0677","25.79",\N,\N,\N,\N
"917","2015-07-13 00:00:00","2020-10-23 00:00:00","사천","경상남도 사천시용현면 진삼로902 사천농업기술센터 ","창원기상대(155)","35.037","128.0677","23.51",\N,\N,\N,\N
"917","2007-08-02 00:00:00","2015-07-13 00:00:00","사천","경상남도 사천시용현면 진삼로902 사천농업기술센터 ","진주기상대(192)","35.037","128.0677","23.51",\N,\N,\N,\N
"917","1998-07-01 00:00:00","2007-08-02 00:00:00","사천","경상남도 사천시용현면 진삼로902 사천농업기술센터 ","통영기상대(162)","35.07","128.08","23",\N,\N,\N,\N
"917","1992-12-07 00:00:00","1998-07-01 00:00:00","사천","경상남도 사천시용현면 진삼로902 사천농업기술센터 ","진주기상대(192)","35.07","128.08","20",\N,\N,\N,\N
"918","2021-07-30 00:00:00",\N,"고성","경상남도 고성군고성읍 죽계리435-230  ","부산지방기상청(159)","34.9905","128.3309","7.03",\N,\N,\N,\N
"918","2020-10-23 00:00:00","2021-07-30 00:00:00","고성","경상남도 고성군고성읍 죽계리435-230  ","부산지방기상청(159)","34.9905","128.3309","7.03",\N,\N,\N,\N
"918","2015-07-13 00:00:00","2020-10-23 00:00:00","고성","경상남도 고성군고성읍 죽계리435-230  ","부산지방기상청(159)","34.9905","128.3309","11",\N,\N,\N,\N
"918","2010-12-07 00:00:00","2015-07-13 00:00:00","고성","경상남도 고성군고성읍 죽계리435-230  ","통영기상대(162)","34.9905","128.3309","11",\N,\N,\N,\N
"918","1997-12-30 00:00:00","2010-12-07 00:00:00","고성","경상남도 고성군고성읍 죽계리435-230  ","통영기상대(162)","34.97","128.3333","28",\N,\N,\N,\N
"918","1992-12-07 00:00:00","1997-12-30 00:00:00","고성","경상남도 고성군고성읍 죽계리435-230  ","통영기상대(162)","34.97","128.32","30",\N,\N,\N,\N
"919","2007-09-10 00:00:00",\N,"창녕","경상남도 창녕군대지면 효정리600  ","울산기상대(152)","35.5514","128.4767","30",\N,\N,\N,\N
"919","1992-12-07 00:00:00","2007-09-10 00:00:00","창녕","경상남도 창녕군대지면 효정리600  ","창원기상대(155)","35.55","128.47","24",\N,\N,\N,\N
"920","2020-10-23 00:00:00",\N,"함안","경상남도 함안군가야읍 산서리 928(함안대로 755 함안군농업기술센터)","창원기상대(155)","35.2961","128.3994","8.39",\N,\N,\N,\N
"920","2020-02-19 00:00:00","2020-10-23 00:00:00","함안","경상남도 함안군가야읍 산서리 928(함안대로 755 함안군농업기술센터)","창원기상대(155)","35.2963","128.3992","10",\N,\N,\N,\N
"920","2013-10-15 00:00:00","2020-02-19 00:00:00","함안","경상남도 함안군가야읍 산서리 928(함안대로 755 함안군농업기술센터)","창원기상대(155)","35.2963","128.3992","10",\N,\N,\N,\N
"920","2007-09-14 00:00:00","2013-10-15 00:00:00","함안","경상남도 함안군가야읍 산서리 928(함안대로 755 함안군농업기술센터)","창원기상대(155)","35.2934","128.3992","8.92",\N,\N,\N,\N
"920","1992-12-07 00:00:00","2007-09-14 00:00:00","함안","경상남도 함안군가야읍 산서리 928(함안대로 755 함안군농업기술센터)","창원기상대(155)","35.3","128.4","8",\N,\N,\N,\N
"921","2024-10-13 00:00:00",\N,"가덕도","부산광역시 강서구 외양포로 10진해 항만방어전대 263레이더기지 (대항동)","부산지방기상청(159)","34.9931","128.8314","75.63",\N,\N,\N,\N
"921","2020-10-23 00:00:00","2024-10-13 00:00:00","가덕도","부산광역시 강서구 외양포로 10진해 항만방어전대 263레이더기지 (대항동)","부산지방기상청(159)","34.9931","128.8314","75.63",\N,\N,\N,\N
"921","2011-08-03 00:00:00","2020-10-23 00:00:00","가덕도","부산광역시 강서구 외양포로 10진해 항만방어전대 263레이더기지 (대항동)","부산지방기상청(159)","34.9931","128.8314","73.26",\N,\N,\N,\N
"921","1992-12-17 00:00:00","2011-08-03 00:00:00","가덕도","부산광역시 강서구 외양포로 10진해 항만방어전대 263레이더기지 (대항동)","부산지방기상청(159)","34.9897","128.8291","71.92",\N,\N,\N,\N
"922","2022-10-13 00:00:00",\N,"단장","경상남도 밀양시단장면 고례리1710번지  ","울산기상대(152)","35.4865","128.9291","138.03",\N,\N,\N,\N
"922","2020-10-23 00:00:00","2022-10-13 00:00:00","단장","경상남도 밀양시단장면 고례리1710번지  ","울산기상대(152)","35.4865","128.9291","138.03",\N,\N,\N,\N
"922","2013-12-19 00:00:00","2020-10-23 00:00:00","단장","경상남도 밀양시단장면 고례리1710번지  ","울산기상대(152)","35.4864","128.9294","138.45",\N,\N,\N,\N
"922","1992-12-28 00:00:00","2013-12-19 00:00:00","단장","경상남도 밀양시단장면 고례리1710번지  ","부산지방기상청(159)","35.3647","128.9189","19.56",\N,\N,\N,\N
"923","2021-07-23 00:00:00",\N,"기장","부산광역시 기장군 일광읍 일광로 379(지번: 일광읍 이천리 산1-3) 128레이더기지","부산지방기상청(159)","35.2751","129.2511","65.99",\N,\N,\N,\N
"923","2020-10-23 00:00:00","2021-07-23 00:00:00","기장","부산광역시 기장군 일광읍 일광로 379(지번: 일광읍 이천리 산1-3) 128레이더기지","부산지방기상청(159)","35.2751","129.2511","65.99",\N,\N,\N,\N
"923","2011-09-22 00:00:00","2020-10-23 00:00:00","기장","부산광역시 기장군 일광읍 일광로 379(지번: 일광읍 이천리 산1-3) 128레이더기지","부산지방기상청(159)","35.275","129.2511","65",\N,\N,\N,\N
"923","1992-11-10 00:00:00","2011-09-22 00:00:00","기장","부산광역시 기장군 일광읍 일광로 379(지번: 일광읍 이천리 산1-3) 128레이더기지","부산지방기상청(159)","35.264","129.2323","13.11",\N,\N,\N,\N
"924","2023-10-24 00:00:00",\N,"간절곶","울산광역시 울주군서생면 간절곶1길 39-2 간절곶항로표지관리소","울산기상대(152)","35.3587","129.3603","22.23",\N,\N,\N,\N
"924","2020-11-02 00:00:00","2023-10-24 00:00:00","간절곶","울산광역시 울주군서생면 간절곶1길 39-2 간절곶항로표지관리소","울산기상대(152)","35.3587","129.3603","22.23",\N,\N,\N,\N
